Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR11593360,2020-04-23 05:04:00,2020-04-23 05:00:19,1177801,589409860,1177801,500,277,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR11593360/SRR11593360.1,SRX8160314,NRW-05_Illumina,AMPLICON,RT-PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP258006,PRJNA627229,,627229,SRS6522058,SAMN14652904,simple,2697049,Severe acute respiratory syndrome coronavirus 2,NRW-05,,,,,,,no,,,,,HEINRICH HEINE UNIVERSITY,SRA1068104,,public,122AD456FACFF91DC4D0A183ADAE76A1,B99988C568E3940FA62A17D4178A20B5
SRR11593385,2020-04-23 05:01:41,2020-04-23 04:59:57,904904,461844214,0,510,404,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR11593385/SRR11593385.1,SRX8160289,NRW-05,AMPLICON,RT-PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP258006,PRJNA627229,,627229,SRS6522058,SAMN14652904,simple,2697049,Severe acute respiratory syndrome coronavirus 2,NRW-05,,,,,,,no,,,,,HEINRICH HEINE UNIVERSITY,SRA1068104,,public,F3ADF871FBDD6A160512A66E8FE2A365,79CEF893AA788610E2623BB2CD62BD94
SRR11593359,2020-04-23 05:01:42,2020-04-23 05:00:05,791636,396005280,791636,500,181,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR11593359/SRR11593359.1,SRX8160315,NRW-06_Illumina,AMPLICON,RT-PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP258006,PRJNA627229,,627229,SRS6522069,SAMN14652905,simple,2697049,Severe acute respiratory syndrome coronavirus 2,NRW-06,,,,,,,no,,,,,HEINRICH HEINE UNIVERSITY,SRA1068104,,public,072B307183A04466F3C666DFD019FFDB,F427D1DD4536259B70150585A4182E97
SRR11593374,2020-04-23 05:01:42,2020-04-23 05:00:10,813833,415732243,0,510,364,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR11593374/SRR11593374.1,SRX8160300,NRW-06,AMPLICON,RT-PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP258006,PRJNA627229,,627229,SRS6522069,SAMN14652905,simple,2697049,Severe acute respiratory syndrome coronavirus 2,NRW-06,,,,,,,no,,,,,HEINRICH HEINE UNIVERSITY,SRA1068104,,public,1A290BC0B583017B2985108DA613799E,794AB0FB7862E397A601B687EB83EFFF
SRR11593363,2020-04-23 05:01:42,2020-04-23 05:00:14,1008495,516443228,0,512,452,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR11593363/SRR11593363.1,SRX8160311,NRW-07,AMPLICON,RT-PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP258006,PRJNA627229,,627229,SRS6522075,SAMN14652906,simple,2697049,Severe acute respiratory syndrome coronavirus 2,NRW-07,,,,,,,no,,,,,HEINRICH HEINE UNIVERSITY,SRA1068104,,public,C1933ED987443EEA193EAC006DA5C4FF,2639A30B2AE72C2F125B3B52B2DDE41A
SRR11593358,2020-04-23 05:01:42,2020-04-23 05:00:09,1051794,526429953,1051794,500,241,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR11593358/SRR11593358.1,SRX8160316,NRW-07_Illumina,AMPLICON,RT-PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP258006,PRJNA627229,,627229,SRS6522075,SAMN14652906,simple,2697049,Severe acute respiratory syndrome coronavirus 2,NRW-07,,,,,,,no,,,,,HEINRICH HEINE UNIVERSITY,SRA1068104,,public,B8FFA444AE2A10FD61F5E6DF1D95AF78,2CAF9BBF662D69AFA6E088FDAE04D0F8
SRR11593357,2020-04-23 05:01:42,2020-04-23 04:59:49,875179,437770455,875179,500,207,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR11593357/SRR11593357.1,SRX8160317,NRW-08_Illumina,AMPLICON,RT-PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP258006,PRJNA627229,,627229,SRS6522076,SAMN14652907,simple,2697049,Severe acute respiratory syndrome coronavirus 2,NRW-08,,,,,,,no,,,,,HEINRICH HEINE UNIVERSITY,SRA1068104,,public,39487DFF78E9C10EE0963735731092A7,422E3DB3695065C46E3B50E0C7F87693
SRR11593353,2020-04-23 05:01:42,2020-04-23 05:00:07,746858,381525026,0,510,334,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR11593353/SRR11593353.1,SRX8160321,NRW-08,AMPLICON,RT-PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP258006,PRJNA627229,,627229,SRS6522076,SAMN14652907,simple,2697049,Severe acute respiratory syndrome coronavirus 2,NRW-08,,,,,,,no,,,,,HEINRICH HEINE UNIVERSITY,SRA1068104,,public,94CFEE86EA68A5D4B94FCDB8F2F80E7A,114244546798B30AF443686096154117
SRR11593356,2020-04-23 05:01:42,2020-04-23 04:59:53,1142553,571631560,1142553,500,271,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR11593356/SRR11593356.1,SRX8160318,NRW-09_Illumina,AMPLICON,RT-PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP258006,PRJNA627229,,627229,SRS6522077,SAMN14652908,simple,2697049,Severe acute respiratory syndrome coronavirus 2,NRW-09,,,,,,,no,,,,,HEINRICH HEINE UNIVERSITY,SRA1068104,,public,DB575F07E3E8A966FBB8A511E2D14F32,2FE5E6C7C9EAC54BA37923C510E36ED8
SRR11593352,2020-04-23 05:01:42,2020-04-23 04:59:56,761807,390168543,0,512,341,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR11593352/SRR11593352.1,SRX8160322,NRW-09,AMPLICON,RT-PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP258006,PRJNA627229,,627229,SRS6522077,SAMN14652908,simple,2697049,Severe acute respiratory syndrome coronavirus 2,NRW-09,,,,,,,no,,,,,HEINRICH HEINE UNIVERSITY,SRA1068104,,public,44249646FB8B736CE6E31AFB73862EF8,EEDB4363342DFB75598C35023C65943C
SRR11593351,2020-04-23 05:35:32,2020-04-23 05:00:19,886250,453420584,0,511,397,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR11593351/SRR11593351.1,SRX8160323,NRW-10,AMPLICON,RT-PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP258006,PRJNA627229,,627229,SRS6522078,SAMN14652909,simple,2697049,Severe acute respiratory syndrome coronavirus 2,NRW-10,,,,,,,no,,,,,HEINRICH HEINE UNIVERSITY,SRA1068104,,public,13ECA5245C6D83DDB14DDB714754A362,A216D6F30F3AF569BB9E9998FB2888AF
SRR11593355,2020-04-23 05:04:00,2020-04-23 05:00:25,1302053,651826154,1302053,500,316,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR11593355/SRR11593355.1,SRX8160319,NRW-10_Illumina,AMPLICON,RT-PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP258006,PRJNA627229,,627229,SRS6522078,SAMN14652909,simple,2697049,Severe acute respiratory syndrome coronavirus 2,NRW-10,,,,,,,no,,,,,HEINRICH HEINE UNIVERSITY,SRA1068104,,public,241620A079D2812A4D482E442560F798,7E14F95AAF3C3CAE0ECD937C874FD905
SRR11593416,2020-04-23 05:01:41,2020-04-23 05:00:01,816104,418806289,0,513,368,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR11593416/SRR11593416.1,SRX8160258,NRW-12,AMPLICON,RT-PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP258006,PRJNA627229,,627229,SRS6522027,SAMN14652911,simple,2697049,Severe acute respiratory syndrome coronavirus 2,NRW-12,,,,,,,no,,,,,HEINRICH HEINE UNIVERSITY,SRA1068104,,public,6787C74F321338E3529DE55400FB108E,2861BB20D6205AB6CBE4AF59D017EF4D
SRR11593415,2020-04-23 05:04:00,2020-04-23 05:00:22,1134950,581651486,0,512,511,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR11593415/SRR11593415.1,SRX8160259,NRW-13,AMPLICON,RT-PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP258006,PRJNA627229,,627229,SRS6522028,SAMN14652912,simple,2697049,Severe acute respiratory syndrome coronavirus 2,NRW-13,,,,,,,no,,,,,HEINRICH HEINE UNIVERSITY,SRA1068104,,public,4B2DEF0847C64A23F890EF29118C8D69,B4B276EF5DE2E7CCD422F50EDC1F441D
SRR11593414,2020-04-23 05:04:00,2020-04-23 05:00:23,808656,414845318,0,513,365,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR11593414/SRR11593414.1,SRX8160260,NRW-14,AMPLICON,RT-PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP258006,PRJNA627229,,627229,SRS6522029,SAMN14652913,simple,2697049,Severe acute respiratory syndrome coronavirus 2,NRW-14,,,,,,,no,,,,,HEINRICH HEINE UNIVERSITY,SRA1068104,,public,FA55C2A0EF0FDBA063CD3589607EC525,F93267A6465E446D851E65EF5BC108D9
SRR11593413,2020-04-23 05:04:00,2020-04-23 05:00:21,884519,453113518,0,512,398,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR11593413/SRR11593413.1,SRX8160261,NRW-15,AMPLICON,RT-PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP258006,PRJNA627229,,627229,SRS6522030,SAMN14652914,simple,2697049,Severe acute respiratory syndrome coronavirus 2,NRW-15,,,,,,,no,,,,,HEINRICH HEINE UNIVERSITY,SRA1068104,,public,F78760A9C7C2DB8375B74629F98A609A,5EE80B4CA1FF5901A7DBA55DE7829DDB
SRR11593412,2020-04-23 05:01:41,2020-04-23 05:00:10,747809,382435065,0,511,335,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR11593412/SRR11593412.1,SRX8160262,NRW-16,AMPLICON,RT-PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP258006,PRJNA627229,,627229,SRS6522031,SAMN14652915,simple,2697049,Severe acute respiratory syndrome coronavirus 2,NRW-16,,,,,,,no,,,,,HEINRICH HEINE UNIVERSITY,SRA1068104,,public,352F34641C3D5B7D0615553E3F47D31A,AA5AF63C59E85690D2C253AB92BE3800
SRR11593411,2020-04-23 05:04:00,2020-04-23 05:00:50,1005344,515460169,0,512,453,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR11593411/SRR11593411.1,SRX8160263,NRW-17,AMPLICON,RT-PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP258006,PRJNA627229,,627229,SRS6522032,SAMN14652916,simple,2697049,Severe acute respiratory syndrome coronavirus 2,NRW-17,,,,,,,no,,,,,HEINRICH HEINE UNIVERSITY,SRA1068104,,public,44746A23E8D97956617C45EF686EF5E3,9E6D26A928179A7B7D92C762A7B4FD74
SRR11593410,2020-04-23 05:01:41,2020-04-23 05:00:10,711130,363386749,0,510,319,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR11593410/SRR11593410.1,SRX8160264,NRW-18,AMPLICON,RT-PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP258006,PRJNA627229,,627229,SRS6522033,SAMN14652917,simple,2697049,Severe acute respiratory syndrome coronavirus 2,NRW-18,,,,,,,no,,,,,HEINRICH HEINE UNIVERSITY,SRA1068104,,public,5CCEFBE62887C5F1D6BDD2DD4C2D5B30,C3745B0FA542035F67ABE5CD7C8C7C8D
SRR11593409,2020-04-23 05:01:41,2020-04-23 05:00:11,755755,386967455,0,512,340,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR11593409/SRR11593409.1,SRX8160265,NRW-19,AMPLICON,RT-PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP258006,PRJNA627229,,627229,SRS6522034,SAMN14652918,simple,2697049,Severe acute respiratory syndrome coronavirus 2,NRW-19,,,,,,,no,,,,,HEINRICH HEINE UNIVERSITY,SRA1068104,,public,72F20BC6249C1744FFCEA368C5AC9503,A420B9AFA1F8A1072040F037EC078A7B
SRR11593408,2020-04-23 05:04:00,2020-04-23 05:00:37,728358,374007632,0,513,328,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR11593408/SRR11593408.1,SRX8160266,NRW-20,AMPLICON,RT-PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP258006,PRJNA627229,,627229,SRS6522035,SAMN14652919,simple,2697049,Severe acute respiratory syndrome coronavirus 2,NRW-20,,,,,,,no,,,,,HEINRICH HEINE UNIVERSITY,SRA1068104,,public,286FDC534F714D2D6EDE3754C476B436,4D81C1619583E91B8B39A07C15532E8E
SRR11593406,2020-04-23 05:01:41,2020-04-23 05:00:01,517851,264939446,0,511,232,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR11593406/SRR11593406.1,SRX8160268,NRW-21,AMPLICON,RT-PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP258006,PRJNA627229,,627229,SRS6522037,SAMN14652920,simple,2697049,Severe acute respiratory syndrome coronavirus 2,NRW-21,,,,,,,no,,,,,HEINRICH HEINE UNIVERSITY,SRA1068104,,public,B2903C3C6EBF8821279DAC952CF195CA,9F06364D5F2C5FEB87245992029BEB78
SRR11593405,2020-04-23 05:04:00,2020-04-23 05:00:17,830757,425213726,0,511,374,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR11593405/SRR11593405.1,SRX8160269,NRW-22,AMPLICON,RT-PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP258006,PRJNA627229,,627229,SRS6522038,SAMN14652921,simple,2697049,Severe acute respiratory syndrome coronavirus 2,NRW-22,,,,,,,no,,,,,HEINRICH HEINE UNIVERSITY,SRA1068104,,public,90961E4BE672A06A6879092A610ECDBD,D5855ABEBC715465CF604F054761D827
SRR11593404,2020-04-23 05:01:41,2020-04-23 04:59:59,598733,306359385,0,511,269,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR11593404/SRR11593404.1,SRX8160270,NRW-23,AMPLICON,RT-PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP258006,PRJNA627229,,627229,SRS6522039,SAMN14652922,simple,2697049,Severe acute respiratory syndrome coronavirus 2,NRW-23,,,,,,,no,,,,,HEINRICH HEINE UNIVERSITY,SRA1068104,,public,D8B71CF6754C041A121E20E223FE6F96,AAA6A96C4B69F8E9B840E742FB5DD9B6
SRR11593403,2020-04-23 05:01:41,2020-04-23 05:00:00,451335,231887558,0,513,203,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR11593403/SRR11593403.1,SRX8160271,NRW-24,AMPLICON,RT-PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP258006,PRJNA627229,,627229,SRS6522040,SAMN14652923,simple,2697049,Severe acute respiratory syndrome coronavirus 2,NRW-24,,,,,,,no,,,,,HEINRICH HEINE UNIVERSITY,SRA1068104,,public,5A551D9C33F3BFD9525E87D87954BF05,B99A8AB85F5A73AD5FB18E686E051228
SRR11593402,2020-04-23 05:01:41,2020-04-23 04:59:55,517095,265632935,0,513,233,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR11593402/SRR11593402.1,SRX8160272,NRW-25,AMPLICON,RT-PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP258006,PRJNA627229,,627229,SRS6522041,SAMN14652924,simple,2697049,Severe acute respiratory syndrome coronavirus 2,NRW-25,,,,,,,no,,,,,HEINRICH HEINE UNIVERSITY,SRA1068104,,public,A28C43A45D7E5ACA0A86CB15ACB7939E,64EFAD071306B87ED349A6F7AD0067F0
SRR11593401,2020-04-23 05:01:41,2020-04-23 04:59:48,464495,238655182,0,513,209,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-13/SRR11593401/SRR11593401.1,SRX8160273,NRW-26,AMPLICON,RT-PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP258006,PRJNA627229,,627229,SRS6522042,SAMN14652925,simple,2697049,Severe acute respiratory syndrome coronavirus 2,NRW-26,,,,,,,no,,,,,HEINRICH HEINE UNIVERSITY,SRA1068104,,public,D2A94D48950534DEE3F8CD2A023210E2,9F0EEBC59F16EBCEDEE3A3F51DD33430
SRR11593400,2020-04-23 05:01:41,2020-04-23 05:00:00,481678,246997580,0,512,217,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR11593400/SRR11593400.1,SRX8160274,NRW-27,AMPLICON,RT-PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP258006,PRJNA627229,,627229,SRS6522043,SAMN14652926,simple,2697049,Severe acute respiratory syndrome coronavirus 2,NRW-27,,,,,,,no,,,,,HEINRICH HEINE UNIVERSITY,SRA1068104,,public,88147D4E1FC1007A280528BFAB26962B,88F59633D502D6D54758E0A2250F2E3B
SRR11593399,2020-04-23 05:01:41,2020-04-23 04:59:44,496300,254175731,0,512,223,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR11593399/SRR11593399.1,SRX8160275,NRW-28,AMPLICON,RT-PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP258006,PRJNA627229,,627229,SRS6522044,SAMN14652927,simple,2697049,Severe acute respiratory syndrome coronavirus 2,NRW-28,,,,,,,no,,,,,HEINRICH HEINE UNIVERSITY,SRA1068104,,public,456C63D2C677A5AF3E60C0308938FAC1,AA82F743BC77778C6E68E3E082A69B3C
SRR11593398,2020-04-23 05:01:41,2020-04-23 04:59:47,604663,310479647,0,513,272,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR11593398/SRR11593398.1,SRX8160276,NRW-29,AMPLICON,RT-PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP258006,PRJNA627229,,627229,SRS6522045,SAMN14652928,simple,2697049,Severe acute respiratory syndrome coronavirus 2,NRW-29,,,,,,,no,,,,,HEINRICH HEINE UNIVERSITY,SRA1068104,,public,D3B2317CF8D124A7BB5B80E48C66DC3D,13884CD76723AC54C5CA95BB39F43E3D
SRR11593397,2020-04-23 05:01:41,2020-04-23 04:59:44,516638,264815872,0,512,232,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR11593397/SRR11593397.1,SRX8160277,NRW-30,AMPLICON,RT-PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP258006,PRJNA627229,,627229,SRS6522046,SAMN14652929,simple,2697049,Severe acute respiratory syndrome coronavirus 2,NRW-30,,,,,,,no,,,,,HEINRICH HEINE UNIVERSITY,SRA1068104,,public,C0F493FEAB39788F81CE2341A341D171,57057A431E5A26BA1DE86EAAA7AB0EDD
