Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR11476455,2020-04-05 04:08:28,2020-04-05 04:04:56,428530,351192199,0,819,265,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR11476455/SRR11476455.1,SRX8052688,E0133_BC39,AMPLICON,RT-PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP255151,PRJNA622817,3,622817,SRS6422657,SAMN14530228,simple,2697049,Severe acute respiratory syndrome coronavirus 2,P200013,,,,,,,no,,,,,CDC-PDD,SRA1062089,,public,F213F34C0833D90827130CD201F85888,C6FD3CF514E657B1488C9912F3E9A54A
SRR11476456,2020-04-05 04:02:53,2020-04-05 04:00:15,1201863,705548363,1201863,587,362,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR11476456/SRR11476456.1,SRX8052687,SEQ2857,AMPLICON,RT-PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP255151,PRJNA622817,3,622817,SRS6422657,SAMN14530228,simple,2697049,Severe acute respiratory syndrome coronavirus 2,P200013,,,,,,,no,,,,,CDC-PDD,SRA1062089,,public,84E757D08C08927E80704A925B208EC9,6D444015D2A5949A6BF881F25BF07E23
SRR11476457,2020-04-05 04:16:40,2020-04-05 03:46:11,1676026,987013304,1676026,588,533,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR11476457/SRR11476457.1,SRX8052686,SEQ2856,AMPLICON,RT-PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP255151,PRJNA622817,3,622817,SRS6422657,SAMN14530228,simple,2697049,Severe acute respiratory syndrome coronavirus 2,P200013,,,,,,,no,,,,,CDC-PDD,SRA1062089,,public,32DBC86EFF9A9CFA55A8FE2941BE0959,F6E7A157331E89F73862E2756B87EF97
SRR11476458,2020-04-05 04:27:44,2020-04-05 04:13:36,1550225,900766803,1550225,581,481,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR11476458/SRR11476458.1,SRX8052685,SEQ2855,AMPLICON,RT-PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP255151,PRJNA622817,3,622817,SRS6422657,SAMN14530228,simple,2697049,Severe acute respiratory syndrome coronavirus 2,P200013,,,,,,,no,,,,,CDC-PDD,SRA1062089,,public,4CFE5E225DEA11FC3A5755F0A5B5F33E,EF141656CA86F1376F501BDDFC271700
SRR11476459,2020-04-05 04:08:28,2020-04-05 04:05:34,1626194,943640152,1626194,580,505,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR11476459/SRR11476459.1,SRX8052684,SEQ2854,AMPLICON,RT-PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP255151,PRJNA622817,3,622817,SRS6422657,SAMN14530228,simple,2697049,Severe acute respiratory syndrome coronavirus 2,P200013,,,,,,,no,,,,,CDC-PDD,SRA1062089,,public,B81B28FAE5C16755793F58913CFD9069,7E02CACE88894CE76B781F140997CB59
SRR11476460,2020-04-05 04:27:44,2020-04-05 04:21:49,1302265,746925799,1302265,573,390,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR11476460/SRR11476460.1,SRX8052683,SEQ2853,AMPLICON,RT-PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP255151,PRJNA622817,3,622817,SRS6422657,SAMN14530228,simple,2697049,Severe acute respiratory syndrome coronavirus 2,P200013,,,,,,,no,,,,,CDC-PDD,SRA1062089,,public,33D2264A3934C4D1286E4250BB97C683,5B6CDF1A043E40D50D80F54FCDF570F5
SRR11476461,2020-04-05 05:39:43,2020-04-05 05:19:48,1519670,854859562,1519670,562,454,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR11476461/SRR11476461.1,SRX8052682,SEQ2852,AMPLICON,RT-PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP255151,PRJNA622817,3,622817,SRS6422657,SAMN14530228,simple,2697049,Severe acute respiratory syndrome coronavirus 2,P200013,,,,,,,no,,,,,CDC-PDD,SRA1062089,,public,DBD4B5C3F7804CDDA31B47F3B78461E7,C8E7AC5A416FF166409E248B016DE701
SRR11476462,2020-04-05 04:03:40,2020-04-05 04:02:36,1160368,688788850,1160368,593,340,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR11476462/SRR11476462.1,SRX8052681,SEQ2851,AMPLICON,RT-PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP255151,PRJNA622817,3,622817,SRS6422657,SAMN14530228,simple,2697049,Severe acute respiratory syndrome coronavirus 2,P200013,,,,,,,no,,,,,CDC-PDD,SRA1062089,,public,7BD295CF1FF7CDFA3725BAD4AA325607,57AF4916BF5829DD1FADAA3135ED7997
SRR11476463,2020-04-05 04:10:03,2020-04-05 04:07:07,1635539,942399492,1635539,576,475,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR11476463/SRR11476463.1,SRX8052680,SEQ2850,AMPLICON,RT-PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP255151,PRJNA622817,3,622817,SRS6422657,SAMN14530228,simple,2697049,Severe acute respiratory syndrome coronavirus 2,P200013,,,,,,,no,,,,,CDC-PDD,SRA1062089,,public,8C11340782B0A162EDEF9343CBBC2049,FFF51BAAD54F9C6BA332E306CADD053F
SRR11476464,2020-04-05 04:18:26,2020-04-05 04:07:55,1263331,746716196,1263331,591,371,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR11476464/SRR11476464.1,SRX8052679,SEQ2849,AMPLICON,RT-PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP255151,PRJNA622817,3,622817,SRS6422657,SAMN14530228,simple,2697049,Severe acute respiratory syndrome coronavirus 2,P200013,,,,,,,no,,,,,CDC-PDD,SRA1062089,,public,C8EF227CA230E315B468B60672DAE6CB,59E9CE8EC8362FB6716D9316E708330C
SRR11476465,2020-04-05 03:54:10,2020-04-05 03:44:19,1376948,818077186,1376948,594,407,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR11476465/SRR11476465.1,SRX8052678,SEQ2848,AMPLICON,RT-PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP255151,PRJNA622817,3,622817,SRS6422657,SAMN14530228,simple,2697049,Severe acute respiratory syndrome coronavirus 2,P200013,,,,,,,no,,,,,CDC-PDD,SRA1062089,,public,100BA52939D4CD03466B302EEF65C1FB,F0BAE40A3DC7EEDA6A59BCF9CAB0B924
SRR11476467,2020-04-05 04:18:26,2020-04-05 04:09:47,498711,587275578,0,1177,442,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR11476467/SRR11476467.1,SRX8052676,E0133_BC37,AMPLICON,RT-PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP255151,PRJNA622817,3,622817,SRS6422657,SAMN14530228,simple,2697049,Severe acute respiratory syndrome coronavirus 2,P200013,,,,,,,no,,,,,CDC-PDD,SRA1062089,,public,0905060343216DDC2A4C341E578BA318,9A7295CB148F4842A69A36C539DAE4AA
SRR11476466,2020-04-05 04:02:53,2020-04-05 04:00:06,526809,619827806,0,1176,467,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR11476466/SRR11476466.1,SRX8052677,E0133_BC38,AMPLICON,RT-PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP255151,PRJNA622817,3,622817,SRS6422658,SAMN14530229,simple,2697049,Severe acute respiratory syndrome coronavirus 2,P200016,,,,,,,no,,,,,CDC-PDD,SRA1062089,,public,F7E58DC20B055FC9F582B6657D970D8F,BD82F206383DB08C4EA90C4A96EBF5D6

