Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
ERR5625177,2021-03-31 14:39:15,,0,0,0,0,0,,,ERX5343582,e86IRL92319,AMPLICON,unspecified,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP123896,PRJEB40277,,669764,ERS6146460,SAMEA8461613,simple,2697049,Severe acute respiratory syndrome coronavirus 2,e86IRL92319,,,,,,,no,,,,,NVRL,ERA3701872,,public,,
ERR5625178,2021-03-31 14:39:15,,0,0,0,0,0,,,ERX5343583,e86IRL92335,AMPLICON,unspecified,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP123896,PRJEB40277,,669764,ERS6146461,SAMEA8461614,simple,2697049,Severe acute respiratory syndrome coronavirus 2,e86IRL92335,,,,,,,no,,,,,NVRL,ERA3701872,,public,,
ERR5625179,2021-03-31 14:39:15,,0,0,0,0,0,,,ERX5343584,e86IRL92491,AMPLICON,unspecified,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP123896,PRJEB40277,,669764,ERS6146462,SAMEA8461615,simple,2697049,Severe acute respiratory syndrome coronavirus 2,e86IRL92491,,,,,,,no,,,,,NVRL,ERA3701872,,public,,
ERR5625180,2021-03-31 14:39:15,,0,0,0,0,0,,,ERX5343585,e86IRL92497,AMPLICON,unspecified,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP123896,PRJEB40277,,669764,ERS6146463,SAMEA8461616,simple,2697049,Severe acute respiratory syndrome coronavirus 2,e86IRL92497,,,,,,,no,,,,,NVRL,ERA3701872,,public,,
ERR5625181,2021-03-31 14:39:15,,0,0,0,0,0,,,ERX5343586,e86IRL92522,AMPLICON,unspecified,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP123896,PRJEB40277,,669764,ERS6146464,SAMEA8461617,simple,2697049,Severe acute respiratory syndrome coronavirus 2,e86IRL92522,,,,,,,no,,,,,NVRL,ERA3701872,,public,,
ERR5625182,2021-03-31 14:39:15,,0,0,0,0,0,,,ERX5343587,e86IRL92528,AMPLICON,unspecified,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP123896,PRJEB40277,,669764,ERS6146465,SAMEA8461618,simple,2697049,Severe acute respiratory syndrome coronavirus 2,e86IRL92528,,,,,,,no,,,,,NVRL,ERA3701872,,public,,
ERR5625183,2021-03-31 14:39:15,,0,0,0,0,0,,,ERX5343588,e86IRL92948,AMPLICON,unspecified,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP123896,PRJEB40277,,669764,ERS6146466,SAMEA8461619,simple,2697049,Severe acute respiratory syndrome coronavirus 2,e86IRL92948,,,,,,,no,,,,,NVRL,ERA3701872,,public,,
ERR5625184,2021-03-31 14:39:15,,0,0,0,0,0,,,ERX5343589,e86IRL92959,AMPLICON,unspecified,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP123896,PRJEB40277,,669764,ERS6146467,SAMEA8461620,simple,2697049,Severe acute respiratory syndrome coronavirus 2,e86IRL92959,,,,,,,no,,,,,NVRL,ERA3701872,,public,,
ERR5625185,2021-03-31 14:39:15,,0,0,0,0,0,,,ERX5343590,e86IRL92968,AMPLICON,unspecified,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP123896,PRJEB40277,,669764,ERS6146468,SAMEA8461621,simple,2697049,Severe acute respiratory syndrome coronavirus 2,e86IRL92968,,,,,,,no,,,,,NVRL,ERA3701872,,public,,
ERR5625186,2021-03-31 14:39:15,,0,0,0,0,0,,,ERX5343591,e86IRL92980,AMPLICON,unspecified,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP123896,PRJEB40277,,669764,ERS6146469,SAMEA8461622,simple,2697049,Severe acute respiratory syndrome coronavirus 2,e86IRL92980,,,,,,,no,,,,,NVRL,ERA3701872,,public,,
ERR5625187,2021-03-31 14:39:15,,0,0,0,0,0,,,ERX5343592,e86IRL92985,AMPLICON,unspecified,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP123896,PRJEB40277,,669764,ERS6146470,SAMEA8461623,simple,2697049,Severe acute respiratory syndrome coronavirus 2,e86IRL92985,,,,,,,no,,,,,NVRL,ERA3701872,,public,,
ERR5625188,2021-03-31 14:39:15,,0,0,0,0,0,,,ERX5343593,e86IRL93252,AMPLICON,unspecified,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP123896,PRJEB40277,,669764,ERS6146471,SAMEA8461624,simple,2697049,Severe acute respiratory syndrome coronavirus 2,e86IRL93252,,,,,,,no,,,,,NVRL,ERA3701872,,public,,
ERR5625189,2021-03-31 14:39:15,,0,0,0,0,0,,,ERX5343594,e86IRL93257,AMPLICON,unspecified,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP123896,PRJEB40277,,669764,ERS6146472,SAMEA8461625,simple,2697049,Severe acute respiratory syndrome coronavirus 2,e86IRL93257,,,,,,,no,,,,,NVRL,ERA3701872,,public,,
ERR5625190,2021-03-31 14:39:15,,0,0,0,0,0,,,ERX5343595,e86IRL93366,AMPLICON,unspecified,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP123896,PRJEB40277,,669764,ERS6146473,SAMEA8461626,simple,2697049,Severe acute respiratory syndrome coronavirus 2,e86IRL93366,,,,,,,no,,,,,NVRL,ERA3701872,,public,,
ERR5625191,2021-03-31 14:39:15,,0,0,0,0,0,,,ERX5343596,e86IRL93867,AMPLICON,unspecified,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP123896,PRJEB40277,,669764,ERS6146474,SAMEA8461627,simple,2697049,Severe acute respiratory syndrome coronavirus 2,e86IRL93867,,,,,,,no,,,,,NVRL,ERA3701872,,public,,
ERR5625192,2021-03-31 14:39:15,,0,0,0,0,0,,,ERX5343597,e86IRL94283,AMPLICON,unspecified,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP123896,PRJEB40277,,669764,ERS6146475,SAMEA8461628,simple,2697049,Severe acute respiratory syndrome coronavirus 2,e86IRL94283,,,,,,,no,,,,,NVRL,ERA3701872,,public,,
ERR5625193,2021-03-31 14:39:15,,0,0,0,0,0,,,ERX5343598,e86IRL94304,AMPLICON,unspecified,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP123896,PRJEB40277,,669764,ERS6146476,SAMEA8461629,simple,2697049,Severe acute respiratory syndrome coronavirus 2,e86IRL94304,,,,,,,no,,,,,NVRL,ERA3701872,,public,,
ERR5625194,2021-03-31 14:39:15,,0,0,0,0,0,,,ERX5343599,e86IRL94314,AMPLICON,unspecified,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP123896,PRJEB40277,,669764,ERS6146477,SAMEA8461630,simple,2697049,Severe acute respiratory syndrome coronavirus 2,e86IRL94314,,,,,,,no,,,,,NVRL,ERA3701872,,public,,
ERR5625195,2021-03-31 14:39:15,,0,0,0,0,0,,,ERX5343600,e86IRL94422,AMPLICON,unspecified,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP123896,PRJEB40277,,669764,ERS6146478,SAMEA8461631,simple,2697049,Severe acute respiratory syndrome coronavirus 2,e86IRL94422,,,,,,,no,,,,,NVRL,ERA3701872,,public,,
ERR5625196,2021-03-31 14:39:15,,0,0,0,0,0,,,ERX5343601,e86IRL94602,AMPLICON,unspecified,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP123896,PRJEB40277,,669764,ERS6146479,SAMEA8461632,simple,2697049,Severe acute respiratory syndrome coronavirus 2,e86IRL94602,,,,,,,no,,,,,NVRL,ERA3701872,,public,,
ERR5625197,2021-03-31 14:39:15,,0,0,0,0,0,,,ERX5343602,e86IRL94606,AMPLICON,unspecified,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP123896,PRJEB40277,,669764,ERS6146480,SAMEA8461633,simple,2697049,Severe acute respiratory syndrome coronavirus 2,e86IRL94606,,,,,,,no,,,,,NVRL,ERA3701872,,public,,
ERR5625198,2021-03-31 14:39:15,,0,0,0,0,0,,,ERX5343603,e86IRL94617,AMPLICON,unspecified,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP123896,PRJEB40277,,669764,ERS6146481,SAMEA8461634,simple,2697049,Severe acute respiratory syndrome coronavirus 2,e86IRL94617,,,,,,,no,,,,,NVRL,ERA3701872,,public,,
ERR5625199,2021-03-31 14:39:15,,0,0,0,0,0,,,ERX5343604,e86IRL94618,AMPLICON,unspecified,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP123896,PRJEB40277,,669764,ERS6146482,SAMEA8461635,simple,2697049,Severe acute respiratory syndrome coronavirus 2,e86IRL94618,,,,,,,no,,,,,NVRL,ERA3701872,,public,,
ERR5625200,2021-03-31 14:39:15,,0,0,0,0,0,,,ERX5343605,e86IRL94637,AMPLICON,unspecified,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP123896,PRJEB40277,,669764,ERS6146483,SAMEA8461636,simple,2697049,Severe acute respiratory syndrome coronavirus 2,e86IRL94637,,,,,,,no,,,,,NVRL,ERA3701872,,public,,
ERR5625201,2021-03-31 14:39:15,,0,0,0,0,0,,,ERX5343606,e86IRL94703,AMPLICON,unspecified,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP123896,PRJEB40277,,669764,ERS6146484,SAMEA8461637,simple,2697049,Severe acute respiratory syndrome coronavirus 2,e86IRL94703,,,,,,,no,,,,,NVRL,ERA3701872,,public,,
ERR5625202,2021-03-31 14:39:15,,0,0,0,0,0,,,ERX5343607,e86IRL94721,AMPLICON,unspecified,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP123896,PRJEB40277,,669764,ERS6146485,SAMEA8461638,simple,2697049,Severe acute respiratory syndrome coronavirus 2,e86IRL94721,,,,,,,no,,,,,NVRL,ERA3701872,,public,,
ERR5625203,2021-03-31 14:39:15,,0,0,0,0,0,,,ERX5343608,e86IRL94935,AMPLICON,unspecified,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP123896,PRJEB40277,,669764,ERS6146486,SAMEA8461639,simple,2697049,Severe acute respiratory syndrome coronavirus 2,e86IRL94935,,,,,,,no,,,,,NVRL,ERA3701872,,public,,
ERR5625204,2021-03-31 14:39:15,,0,0,0,0,0,,,ERX5343609,e86IRL94948,AMPLICON,unspecified,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP123896,PRJEB40277,,669764,ERS6146487,SAMEA8461640,simple,2697049,Severe acute respiratory syndrome coronavirus 2,e86IRL94948,,,,,,,no,,,,,NVRL,ERA3701872,,public,,
ERR5625205,2021-03-31 14:39:15,,0,0,0,0,0,,,ERX5343610,e86IRL94975,AMPLICON,unspecified,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP123896,PRJEB40277,,669764,ERS6146488,SAMEA8461641,simple,2697049,Severe acute respiratory syndrome coronavirus 2,e86IRL94975,,,,,,,no,,,,,NVRL,ERA3701872,,public,,
ERR5625206,2021-03-31 14:39:15,,0,0,0,0,0,,,ERX5343611,e86IRL94982,AMPLICON,unspecified,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP123896,PRJEB40277,,669764,ERS6146489,SAMEA8461642,simple,2697049,Severe acute respiratory syndrome coronavirus 2,e86IRL94982,,,,,,,no,,,,,NVRL,ERA3701872,,public,,
ERR5625207,2021-03-31 14:39:15,,0,0,0,0,0,,,ERX5343612,e86IRL95097,AMPLICON,unspecified,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP123896,PRJEB40277,,669764,ERS6146490,SAMEA8461643,simple,2697049,Severe acute respiratory syndrome coronavirus 2,e86IRL95097,,,,,,,no,,,,,NVRL,ERA3701872,,public,,
ERR5625208,2021-03-31 14:39:15,,0,0,0,0,0,,,ERX5343613,e86IRL95227,AMPLICON,unspecified,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP123896,PRJEB40277,,669764,ERS6146491,SAMEA8461644,simple,2697049,Severe acute respiratory syndrome coronavirus 2,e86IRL95227,,,,,,,no,,,,,NVRL,ERA3701872,,public,,
ERR5625209,2021-03-31 14:39:15,,0,0,0,0,0,,,ERX5343614,e86IRL95291,AMPLICON,unspecified,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP123896,PRJEB40277,,669764,ERS6146492,SAMEA8461645,simple,2697049,Severe acute respiratory syndrome coronavirus 2,e86IRL95291,,,,,,,no,,,,,NVRL,ERA3701872,,public,,
ERR5625210,2021-03-31 14:39:15,,0,0,0,0,0,,,ERX5343615,e86IRL95739,AMPLICON,unspecified,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP123896,PRJEB40277,,669764,ERS6146493,SAMEA8461646,simple,2697049,Severe acute respiratory syndrome coronavirus 2,e86IRL95739,,,,,,,no,,,,,NVRL,ERA3701872,,public,,
ERR5625211,2021-03-31 14:39:15,,0,0,0,0,0,,,ERX5343616,e86IRL95761,AMPLICON,unspecified,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP123896,PRJEB40277,,669764,ERS6146494,SAMEA8461647,simple,2697049,Severe acute respiratory syndrome coronavirus 2,e86IRL95761,,,,,,,no,,,,,NVRL,ERA3701872,,public,,
ERR5625212,2021-03-31 14:39:15,,0,0,0,0,0,,,ERX5343617,e86IRL95929,AMPLICON,unspecified,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP123896,PRJEB40277,,669764,ERS6146495,SAMEA8461648,simple,2697049,Severe acute respiratory syndrome coronavirus 2,e86IRL95929,,,,,,,no,,,,,NVRL,ERA3701872,,public,,
ERR5625213,2021-03-31 14:39:15,,0,0,0,0,0,,,ERX5343618,e86IRL95940,AMPLICON,unspecified,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP123896,PRJEB40277,,669764,ERS6146496,SAMEA8461649,simple,2697049,Severe acute respiratory syndrome coronavirus 2,e86IRL95940,,,,,,,no,,,,,NVRL,ERA3701872,,public,,
ERR5625214,2021-03-31 14:39:15,,0,0,0,0,0,,,ERX5343619,e86IRL95969,AMPLICON,unspecified,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP123896,PRJEB40277,,669764,ERS6146497,SAMEA8461650,simple,2697049,Severe acute respiratory syndrome coronavirus 2,e86IRL95969,,,,,,,no,,,,,NVRL,ERA3701872,,public,,
ERR5625215,2021-03-31 14:39:15,,0,0,0,0,0,,,ERX5343620,e86IRL95986,AMPLICON,unspecified,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP123896,PRJEB40277,,669764,ERS6146498,SAMEA8461651,simple,2697049,Severe acute respiratory syndrome coronavirus 2,e86IRL95986,,,,,,,no,,,,,NVRL,ERA3701872,,public,,
ERR5625216,2021-03-31 16:24:56,,0,0,0,0,0,,,ERX5343621,e86IRL96010,AMPLICON,unspecified,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP123896,PRJEB40277,,669764,ERS6146499,SAMEA8461652,simple,2697049,Severe acute respiratory syndrome coronavirus 2,e86IRL96010,,,,,,,no,,,,,NVRL,ERA3701872,,public,,
ERR5625217,2021-03-31 14:39:15,,0,0,0,0,0,,,ERX5343622,e86IRL96209,AMPLICON,unspecified,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP123896,PRJEB40277,,669764,ERS6146500,SAMEA8461653,simple,2697049,Severe acute respiratory syndrome coronavirus 2,e86IRL96209,,,,,,,no,,,,,NVRL,ERA3701872,,public,,
ERR5625119,2021-03-31 14:39:13,,0,0,0,0,0,,,ERX5343524,e86IRL97553,AMPLICON,unspecified,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP123896,PRJEB40277,,669764,ERS6146402,SAMEA8461555,simple,2697049,Severe acute respiratory syndrome coronavirus 2,e86IRL97553,,,,,,,no,,,,,NVRL,ERA3701872,,public,,
ERR5625120,2021-03-31 14:39:13,,0,0,0,0,0,,,ERX5343525,e86IRL98254,AMPLICON,unspecified,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP123896,PRJEB40277,,669764,ERS6146403,SAMEA8461556,simple,2697049,Severe acute respiratory syndrome coronavirus 2,e86IRL98254,,,,,,,no,,,,,NVRL,ERA3701872,,public,,
ERR5625121,2021-03-31 14:39:13,,0,0,0,0,0,,,ERX5343526,e86IRL98504,AMPLICON,unspecified,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP123896,PRJEB40277,,669764,ERS6146404,SAMEA8461557,simple,2697049,Severe acute respiratory syndrome coronavirus 2,e86IRL98504,,,,,,,no,,,,,NVRL,ERA3701872,,public,,
ERR5625122,2021-03-31 14:39:13,,0,0,0,0,0,,,ERX5343527,e86IRL98632,AMPLICON,unspecified,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP123896,PRJEB40277,,669764,ERS6146405,SAMEA8461558,simple,2697049,Severe acute respiratory syndrome coronavirus 2,e86IRL98632,,,,,,,no,,,,,NVRL,ERA3701872,,public,,
ERR5625123,2021-03-31 14:39:13,,0,0,0,0,0,,,ERX5343528,e86IRL98647,AMPLICON,unspecified,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP123896,PRJEB40277,,669764,ERS6146406,SAMEA8461559,simple,2697049,Severe acute respiratory syndrome coronavirus 2,e86IRL98647,,,,,,,no,,,,,NVRL,ERA3701872,,public,,
ERR5625124,2021-03-31 14:39:13,,0,0,0,0,0,,,ERX5343529,e86IRL98651,AMPLICON,unspecified,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP123896,PRJEB40277,,669764,ERS6146407,SAMEA8461560,simple,2697049,Severe acute respiratory syndrome coronavirus 2,e86IRL98651,,,,,,,no,,,,,NVRL,ERA3701872,,public,,
ERR5625125,2021-03-31 14:39:13,,0,0,0,0,0,,,ERX5343530,e86IRL98654,AMPLICON,unspecified,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP123896,PRJEB40277,,669764,ERS6146408,SAMEA8461561,simple,2697049,Severe acute respiratory syndrome coronavirus 2,e86IRL98654,,,,,,,no,,,,,NVRL,ERA3701872,,public,,
ERR5625126,2021-03-31 14:39:13,,0,0,0,0,0,,,ERX5343531,e86IRL98817,AMPLICON,unspecified,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP123896,PRJEB40277,,669764,ERS6146409,SAMEA8461562,simple,2697049,Severe acute respiratory syndrome coronavirus 2,e86IRL98817,,,,,,,no,,,,,NVRL,ERA3701872,,public,,
ERR5625127,2021-03-31 14:39:13,,0,0,0,0,0,,,ERX5343532,e86IRL98836,AMPLICON,unspecified,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP123896,PRJEB40277,,669764,ERS6146410,SAMEA8461563,simple,2697049,Severe acute respiratory syndrome coronavirus 2,e86IRL98836,,,,,,,no,,,,,NVRL,ERA3701872,,public,,
ERR5625128,2021-03-31 14:39:13,,0,0,0,0,0,,,ERX5343533,e86IRL98868,AMPLICON,unspecified,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP123896,PRJEB40277,,669764,ERS6146411,SAMEA8461564,simple,2697049,Severe acute respiratory syndrome coronavirus 2,e86IRL98868,,,,,,,no,,,,,NVRL,ERA3701872,,public,,
ERR5625129,2021-03-31 14:39:13,,0,0,0,0,0,,,ERX5343534,e87IRL00040,AMPLICON,unspecified,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP123896,PRJEB40277,,669764,ERS6146412,SAMEA8461565,simple,2697049,Severe acute respiratory syndrome coronavirus 2,e87IRL00040,,,,,,,no,,,,,NVRL,ERA3701872,,public,,
ERR5625130,2021-03-31 14:39:13,,0,0,0,0,0,,,ERX5343535,e87IRL00165,AMPLICON,unspecified,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP123896,PRJEB40277,,669764,ERS6146413,SAMEA8461566,simple,2697049,Severe acute respiratory syndrome coronavirus 2,e87IRL00165,,,,,,,no,,,,,NVRL,ERA3701872,,public,,
ERR5625131,2021-03-31 14:39:13,,0,0,0,0,0,,,ERX5343536,e87IRL00217,AMPLICON,unspecified,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP123896,PRJEB40277,,669764,ERS6146414,SAMEA8461567,simple,2697049,Severe acute respiratory syndrome coronavirus 2,e87IRL00217,,,,,,,no,,,,,NVRL,ERA3701872,,public,,
ERR5625132,2021-03-31 14:39:13,,0,0,0,0,0,,,ERX5343537,e87IRL00223,AMPLICON,unspecified,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP123896,PRJEB40277,,669764,ERS6146415,SAMEA8461568,simple,2697049,Severe acute respiratory syndrome coronavirus 2,e87IRL00223,,,,,,,no,,,,,NVRL,ERA3701872,,public,,
ERR5625133,2021-03-31 14:39:13,,0,0,0,0,0,,,ERX5343538,e87IRL00441,AMPLICON,unspecified,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP123896,PRJEB40277,,669764,ERS6146416,SAMEA8461569,simple,2697049,Severe acute respiratory syndrome coronavirus 2,e87IRL00441,,,,,,,no,,,,,NVRL,ERA3701872,,public,,
ERR5625134,2021-03-31 14:39:13,,0,0,0,0,0,,,ERX5343539,e87IRL00458,AMPLICON,unspecified,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP123896,PRJEB40277,,669764,ERS6146417,SAMEA8461570,simple,2697049,Severe acute respiratory syndrome coronavirus 2,e87IRL00458,,,,,,,no,,,,,NVRL,ERA3701872,,public,,
ERR5625135,2021-03-31 14:39:13,,0,0,0,0,0,,,ERX5343540,e87IRL00500,AMPLICON,unspecified,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP123896,PRJEB40277,,669764,ERS6146418,SAMEA8461571,simple,2697049,Severe acute respiratory syndrome coronavirus 2,e87IRL00500,,,,,,,no,,,,,NVRL,ERA3701872,,public,,
ERR5625136,2021-03-31 14:39:13,,0,0,0,0,0,,,ERX5343541,e87IRL00511,AMPLICON,unspecified,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP123896,PRJEB40277,,669764,ERS6146419,SAMEA8461572,simple,2697049,Severe acute respiratory syndrome coronavirus 2,e87IRL00511,,,,,,,no,,,,,NVRL,ERA3701872,,public,,
